discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Modern Pentathlon,melbourne-1956,team competition men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
Modern Pentathlon,melbourne-1956,team competition men,Men,BRONZE,GameTeam,Finland team,,,Finland,FI,FIN
Canoe Sprint,melbourne-1956,C1 1000m canoe single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/leon-rotman,Leon ROTMAN,Romania,RO,ROU
Canoe Sprint,melbourne-1956,C1 1000m canoe single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/istvan-hernek,Istvan HERNEK,Hungary,HU,HUN
Canoe Sprint,melbourne-1956,C1 1000m canoe single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gennady-bukharin,Gennady BUKHARIN,Soviet Union,,URS
Canoe Sprint,melbourne-1956,K2 1000m kayak double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/michael-scheuer,Michael SCHEUER,Germany,DE,GER
Canoe Sprint,melbourne-1956,K2 1000m kayak double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/meinrad-miltenberger,Meinrad MILTENBERGER,Germany,DE,GER
Canoe Sprint,melbourne-1956,K2 1000m kayak double men,Men,SILVER,GameTeam,Soviet Union team,,Mihhail Kaaleste,Soviet Union,,URS
Canoe Sprint,melbourne-1956,K2 1000m kayak double men,Men,SILVER,GameTeam,Soviet Union team,,Anatoly Demitkov,Soviet Union,,URS
Canoe Sprint,melbourne-1956,K2 1000m kayak double men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/maximilian-raub,Maximilian RAUB,Austria,AT,AUT
Canoe Sprint,melbourne-1956,K2 1000m kayak double men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/herbert-wiedermann,Herbert WIEDERMANN,Austria,AT,AUT
Canoe Sprint,melbourne-1956,K1 500m kayak single women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elizaveta-dementyeva,Elizaveta DEMENTYEVA,Soviet Union,,URS
Canoe Sprint,melbourne-1956,K1 500m kayak single women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/therese-zenz,Therese ZENZ,Germany,DE,GER
Canoe Sprint,melbourne-1956,K1 500m kayak single women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/tove-goltermann-soby,Tove Goltermann SÖBY,Denmark,DK,DEN
Canoe Sprint,melbourne-1956,K1 1000m kayak single men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gert-fredriksson,Gert FREDRIKSSON,Sweden,SE,SWE
Canoe Sprint,melbourne-1956,K1 1000m kayak single men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/igor-pissarev,Igor PISSAREV,Soviet Union,,URS
Canoe Sprint,melbourne-1956,K1 1000m kayak single men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lajos-kiss-1,Lajos KISS,Hungary,HU,HUN
Canoe Sprint,melbourne-1956,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,https://olympics.com/en/athletes/alexe-dumitru,Alexe DUMITRU,Romania,RO,ROU
Canoe Sprint,melbourne-1956,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,https://olympics.com/en/athletes/simion-ismailciuc,Simion ISMAILCIUC,Romania,RO,ROU
Canoe Sprint,melbourne-1956,C2 1000m canoe double men,Men,SILVER,GameTeam,Soviet Union team,https://olympics.com/en/athletes/pavel-kharin,Pavel KHARIN,Soviet Union,,URS
Canoe Sprint,melbourne-1956,C2 1000m canoe double men,Men,SILVER,GameTeam,Soviet Union team,https://olympics.com/en/athletes/gratsian-botev,Gratsian BOTEV,Soviet Union,,URS
Canoe Sprint,melbourne-1956,C2 1000m canoe double men,Men,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/karoly-wieland,Karoly WIELAND,Hungary,HU,HUN
Canoe Sprint,melbourne-1956,C2 1000m canoe double men,Men,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/ferenc-mohacsi,Ferenc MOHACSI,Hungary,HU,HUN
Rowing,melbourne-1956,four without coxswain 4 men,Men,GOLD,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,melbourne-1956,four without coxswain 4 men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
Rowing,melbourne-1956,four without coxswain 4 men,Men,BRONZE,GameTeam,France team,,,France,FR,FRA
Rowing,melbourne-1956,four-oared shell with coxswain men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,melbourne-1956,four-oared shell with coxswain men,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE
Rowing,melbourne-1956,four-oared shell with coxswain men,Men,BRONZE,GameTeam,Finland team,,,Finland,FI,FIN
Rowing,melbourne-1956,eight with coxswain 8 men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rowing,melbourne-1956,eight with coxswain 8 men,Men,SILVER,GameTeam,Canada team,,,Canada,CA,CAN
Rowing,melbourne-1956,eight with coxswain 8 men,Men,BRONZE,GameTeam,Australia team,,,Australia,AU,AUS
Rowing,melbourne-1956,pair without coxswain 2 men,Men,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/james-thomas-fifer,James Thomas FIFER,United States of America,US,USA
Rowing,melbourne-1956,pair without coxswain 2 men,Men,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/duvall-young-hecht,Duvall Young HECHT,United States of America,US,USA
Rowing,melbourne-1956,pair without coxswain 2 men,Men,SILVER,GameTeam,Soviet Union team,https://olympics.com/en/athletes/igor-buldakov,Igor BULDAKOV,Soviet Union,,URS
Rowing,melbourne-1956,pair without coxswain 2 men,Men,SILVER,GameTeam,Soviet Union team,https://olympics.com/en/athletes/viktor-ivanov-1,Viktor IVANOV,Soviet Union,,URS
Rowing,melbourne-1956,pair without coxswain 2 men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/alfred-sageder,Alfred SAGEDER,Austria,AT,AUT
Rowing,melbourne-1956,pair without coxswain 2 men,Men,BRONZE,GameTeam,Austria team,https://olympics.com/en/athletes/josef-kloimstein,Josef KLOIMSTEIN,Austria,AT,AUT
Rowing,melbourne-1956,pair-oared shell with coxswain men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rowing,melbourne-1956,pair-oared shell with coxswain men,Men,SILVER,GameTeam,Germany team,,,Germany,DE,GER
Rowing,melbourne-1956,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,Soviet Union team,,,Soviet Union,,URS
Rowing,melbourne-1956,double sculls 2x men,Men,GOLD,GameTeam,Soviet Union team,https://olympics.com/en/athletes/aleksandr-berkutov,Aleksandr BERKUTOV,Soviet Union,,URS
Rowing,melbourne-1956,double sculls 2x men,Men,GOLD,GameTeam,Soviet Union team,https://olympics.com/en/athletes/yuri-tyukalov,Yuri TYUKALOV,Soviet Union,,URS
Rowing,melbourne-1956,double sculls 2x men,Men,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/bernard-patrick-jr-costello,Bernard Patrick Jr. COSTELLO,United States of America,US,USA
Rowing,melbourne-1956,double sculls 2x men,Men,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/james-arthur-gardiner,James Arthur GARDINER,United States of America,US,USA
Rowing,melbourne-1956,double sculls 2x men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/murray-stewart-riley,Murray Stewart RILEY,Australia,AU,AUS
Rowing,melbourne-1956,double sculls 2x men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/merwyn-thomas-wood,Merwyn Thomas WOOD,Australia,AU,AUS
Rowing,melbourne-1956,single sculls 1x men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vyacheslav-ivanov,Vyacheslav IVANOV,Soviet Union,,URS
Rowing,melbourne-1956,single sculls 1x men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/stuart-a-mackenzie,Stuart A. MACKENZIE,Australia,AU,AUS
Rowing,melbourne-1956,single sculls 1x men,Men,BRONZE,Athlete,,,"Jack Kelly, Jr.",United States of America,US,USA
Sailing,melbourne-1956,5.5m mixed,Open,GOLD,GameTeam,Rush V,,,Sweden,SE,SWE
Sailing,melbourne-1956,5.5m mixed,Open,SILVER,GameTeam,Vision,,,Great Britain,GB,GBR
Sailing,melbourne-1956,5.5m mixed,Open,BRONZE,GameTeam,Buraddoo,,,Australia,AU,AUS
Sailing,melbourne-1956,sharpie 12m2 mixed,Open,GOLD,GameTeam,Jest,https://olympics.com/en/athletes/peter-garth-mander,Peter Garth MANDER,New Zealand,NZ,NZL
Sailing,melbourne-1956,sharpie 12m2 mixed,Open,GOLD,GameTeam,Jest,,Jack Cropp,New Zealand,NZ,NZL
Sailing,melbourne-1956,sharpie 12m2 mixed,Open,SILVER,GameTeam,Falcon IV,https://olympics.com/en/athletes/rolland-leslie-tasker,Rolland Leslie TASKER,Australia,AU,AUS
Sailing,melbourne-1956,sharpie 12m2 mixed,Open,SILVER,GameTeam,Falcon IV,https://olympics.com/en/athletes/john-malcolm-scott,John Malcolm SCOTT,Australia,AU,AUS
Sailing,melbourne-1956,sharpie 12m2 mixed,Open,BRONZE,GameTeam,Chuckles,https://olympics.com/en/athletes/jasper-roy-blackall,Jasper Roy BLACKALL,Great Britain,GB,GBR
Sailing,melbourne-1956,sharpie 12m2 mixed,Open,BRONZE,GameTeam,Chuckles,https://olympics.com/en/athletes/terence-james-george-smith,Terence James George SMITH,Great Britain,GB,GBR
Sailing,melbourne-1956,dragon mixed,Open,GOLD,GameTeam,Slaghoken II,,,Sweden,SE,SWE
Sailing,melbourne-1956,dragon mixed,Open,SILVER,GameTeam,Tip,,,Denmark,DK,DEN
Sailing,melbourne-1956,dragon mixed,Open,BRONZE,GameTeam,Bluebottle,,,Great Britain,GB,GBR
Sailing,melbourne-1956,Finn - One Person Dinghy (Heavyweight) men,Open,GOLD,Athlete,,https://olympics.com/en/athletes/paul-elvstrom,Paul Elvstrøm,Denmark,DK,DEN
Sailing,melbourne-1956,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,,https://olympics.com/en/athletes/andre-nelis,Andre NELIS,Belgium,BE,BEL
Sailing,melbourne-1956,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/john-marvin,John MARVIN,United States of America,US,USA
Sailing,melbourne-1956,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Kathleen,https://olympics.com/en/athletes/herbert-philip-williams,Herbert Philip WILLIAMS,United States of America,US,USA
Sailing,melbourne-1956,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Kathleen,https://olympics.com/en/athletes/lawrence-edgar-low,Lawrence Edgar LOW,United States of America,US,USA
Sailing,melbourne-1956,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Merope III,https://olympics.com/en/athletes/agostino-straulino,Agostino STRAULINO,Italy,IT,ITA
Sailing,melbourne-1956,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Merope III,https://olympics.com/en/athletes/nicolo-rode,Nicolo RODE,Italy,IT,ITA
Sailing,melbourne-1956,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Gem IV,https://olympics.com/en/athletes/durward-randolph-knowles,Durward Randolph KNOWLES,Bahamas,BS,BAH
Sailing,melbourne-1956,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Gem IV,https://olympics.com/en/athletes/sloane-elmo-farrington,Sloane Elmo FARRINGTON,Bahamas,BS,BAH
Athletics,melbourne-1956,hammer throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/hal-connolly,Hal CONNOLLY,United States of America,US,USA
Athletics,melbourne-1956,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mikhail-krivonosov,Mikhail KRIVONOSOV,Soviet Union,,URS
Athletics,melbourne-1956,hammer throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/anatoli-samotsvetov,Anatoli SAMOTSVETOV,Soviet Union,,URS
Athletics,melbourne-1956,100m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/betty-cuthbert,Betty CUTHBERT,Australia,AU,AUS
Athletics,melbourne-1956,100m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/christa-stubnick,Christa STUBNICK,Germany,DE,GER
Athletics,melbourne-1956,100m women,Women,BRONZE,Athlete,,,Marlene Mathews-Willard,Australia,AU,AUS
Athletics,melbourne-1956,400m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-lamont-jenkins,Charles Lamont JENKINS,United States of America,US,USA
Athletics,melbourne-1956,400m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/karl-friedrich-haas,Karl-Friedrich HAAS,Germany,DE,GER
Athletics,melbourne-1956,400m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/voitto-valdemar-hellsten,Voitto Valdemar HELLSTEN,Finland,FI,FIN
Athletics,melbourne-1956,400m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ardalion-ignatyev,Ardalion IGNATYEV,Soviet Union,,URS
Athletics,melbourne-1956,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ronald-michael-delany,Ronald Michael DELANY,Ireland,IE,IRL
Athletics,melbourne-1956,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/klaus-richtzenhain,Klaus RICHTZENHAIN,Germany,DE,GER
Athletics,melbourne-1956,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-landy,John LANDY,Australia,AU,AUS
Athletics,melbourne-1956,80m hurdles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/shirley-strickland-de-la-hunty,Shirley STRICKLAND-DE LA HUNTY,Australia,AU,AUS
Athletics,melbourne-1956,80m hurdles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/gisela-kohler-birkemeyer,Gisela KÖHLER-BIRKEMEYER,Germany,DE,GER
Athletics,melbourne-1956,80m hurdles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/norma-claire-thrower-austin,Norma Claire THROWER-AUSTIN,Australia,AU,AUS
Athletics,melbourne-1956,shot put women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tamara-tyshkevich,Tamara TYSHKEVICH,Soviet Union,,URS
Athletics,melbourne-1956,shot put women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/galina-zybina,Galina ZYBINA,Soviet Union,,URS
Athletics,melbourne-1956,shot put women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/marianne-werner-schulze-entrup,Marianne WERNER-SCHULZE-ENTRUP,Germany,DE,GER
Athletics,melbourne-1956,800m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/thomas-william-courtney,Thomas William COURTNEY,United States of America,US,USA
Athletics,melbourne-1956,800m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/derek-james-neville-johnson,Derek James Neville JOHNSON,Great Britain,GB,GBR
Athletics,melbourne-1956,800m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/audun-boysen,Audun BOYSEN,Norway,NO,NOR
Athletics,melbourne-1956,3000m steeplechase men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/christopher-william-brasher,Christopher William BRASHER,Great Britain,GB,GBR
Athletics,melbourne-1956,3000m steeplechase men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sandor-rozsnyoi,Sandor ROZSNYOI,Hungary,HU,HUN
Athletics,melbourne-1956,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ernst-larsen,Ernst LARSEN,Norway,NO,NOR
Athletics,melbourne-1956,400m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/glenn-ashby-davis,Glenn Ashby DAVIS,United States of America,US,USA
Athletics,melbourne-1956,400m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/silas-edward-southern,Silas Edward SOUTHERN,United States of America,US,USA
Athletics,melbourne-1956,400m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/joshua-culbreath,Joshua CULBREATH,United States of America,US,USA
Athletics,melbourne-1956,200m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bobby-morrow,Bobby MORROW,United States of America,US,USA
Athletics,melbourne-1956,200m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/andrew-william-stanfield,Andrew William STANFIELD,United States of America,US,USA
Athletics,melbourne-1956,200m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/walter-thane-baker,Walter Thane BAKER,United States of America,US,USA
Athletics,melbourne-1956,long jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gregory-curtis-bell,Gregory Curtis BELL,United States of America,US,USA
Athletics,melbourne-1956,long jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-dale-bennett,John Dale BENNETT,United States of America,US,USA
Athletics,melbourne-1956,long jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jorma-rainer-valkama,Jorma Rainer VALKAMA,Finland,FI,FIN
Athletics,melbourne-1956,110m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lee-calhoun,Lee CALHOUN,United States of America,US,USA
Athletics,melbourne-1956,110m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jack-davis,Jack DAVIS,United States of America,US,USA
Athletics,melbourne-1956,110m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/joel-shankle,Joel SHANKLE,United States of America,US,USA
Athletics,melbourne-1956,marathon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alain-mimoun,Alain MIMOUN,France,FR,FRA
Athletics,melbourne-1956,marathon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/franjo-mihalic,Franjo MIHALIC,Yugoslavia,YUCS,YUG
Athletics,melbourne-1956,marathon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/veikko-leo-karvonen,Veikko Leo KARVONEN,Finland,FI,FIN
Athletics,melbourne-1956,decathlon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/milton-gray-campbell,Milton Gray CAMPBELL,United States of America,US,USA
Athletics,melbourne-1956,decathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/rafer-lewis-johnson,Rafer Lewis JOHNSON,United States of America,US,USA
Athletics,melbourne-1956,decathlon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vasili-kuznetsov,Vasili KUZNETSOV,Soviet Union,,URS
Athletics,melbourne-1956,4x100m relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Athletics,melbourne-1956,4x100m relay men,Men,SILVER,GameTeam,Soviet Union team,,,Soviet Union,,URS
Athletics,melbourne-1956,4x100m relay men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER
Athletics,melbourne-1956,triple jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/adhemar-ferreira-da-silva,Adhemar FERREIRA DA SILVA,Brazil,BR,BRA
Athletics,melbourne-1956,triple jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/vilhjalmur-einarsson,Vilhjalmur EINARSSON,Iceland,IS,ISL
Athletics,melbourne-1956,triple jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vitold-kreer,Vitold KREER,Soviet Union,,URS
Athletics,melbourne-1956,discus throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/olga-fikotova-connolly,Olga FIKOTOVA-CONNOLLY,Czechoslovakia,CSHH,TCH
Athletics,melbourne-1956,discus throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/irina-beglyakova,Irina BEGLYAKOVA,Soviet Union,,URS
Athletics,melbourne-1956,discus throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nina-romashkova-ponomareva,Nina ROMASHKOVA-PONOMAREVA,Soviet Union,,URS
Athletics,melbourne-1956,shot put men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/parry-o-brien,Parry O'BRIEN,United States of America,US,USA
Athletics,melbourne-1956,shot put men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/william-henry-nieder,William Henry NIEDER,United States of America,US,USA
Athletics,melbourne-1956,shot put men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jiri-skobla,Jiri SKOBLA,Czechoslovakia,CSHH,TCH
Athletics,melbourne-1956,pole vault men,Men,GOLD,Athlete,,,Bob Richards,United States of America,US,USA
Athletics,melbourne-1956,pole vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/robert-allen-gutowski,Robert Allen GUTOWSKI,United States of America,US,USA
Athletics,melbourne-1956,pole vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/georgios-roubanis,Georgios ROUBANIS,Greece,GR,GRE
Athletics,melbourne-1956,4x400m relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Athletics,melbourne-1956,4x400m relay men,Men,SILVER,GameTeam,Australia team,,,Australia,AU,AUS
Athletics,melbourne-1956,4x400m relay men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Athletics,melbourne-1956,high jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-everett-dumas,Charles Everett DUMAS,United States of America,US,USA
Athletics,melbourne-1956,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/charles-michael-porter,Charles Michael PORTER,Australia,AU,AUS
Athletics,melbourne-1956,high jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/igor-kashkarov,Igor KASHKAROV,Soviet Union,,URS
Athletics,melbourne-1956,200m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/betty-cuthbert,Betty CUTHBERT,Australia,AU,AUS
Athletics,melbourne-1956,200m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/christa-stubnick,Christa STUBNICK,Germany,DE,GER
Athletics,melbourne-1956,200m women,Women,BRONZE,Athlete,,,Marlene Mathews-Willard,Australia,AU,AUS
Athletics,melbourne-1956,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vladimir-kuts,Vladimir KUTS,Soviet Union,,URS
Athletics,melbourne-1956,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jozsef-kovacs-2,Jozsef KOVACS,Hungary,HU,HUN
Athletics,melbourne-1956,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/allan-lawrence,Allan LAWRENCE,Australia,AU,AUS
Athletics,melbourne-1956,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alfred-oerter,Alfred OERTER,United States of America,US,USA
Athletics,melbourne-1956,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/fortune-edward-gordien,Fortune Edward GORDIEN,United States of America,US,USA
Athletics,melbourne-1956,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/desmond-dalworth-koch,Desmond Dalworth KOCH,United States of America,US,USA
Athletics,melbourne-1956,javelin throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/inese-yaunzeme,Inese YAUNZEME,Soviet Union,,URS
Athletics,melbourne-1956,javelin throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marlene-ahrens,Marlene AHRENS,Chile,CL,CHI
Athletics,melbourne-1956,javelin throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nadezhda-konyaeva,Nadezhda KONYAEVA,Soviet Union,,URS
Athletics,melbourne-1956,4x100m relay women,Women,GOLD,GameTeam,Australia team,,,Australia,AU,AUS
Athletics,melbourne-1956,4x100m relay women,Women,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Athletics,melbourne-1956,4x100m relay women,Women,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Athletics,melbourne-1956,long jump women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elzbieta-dunska-krzesinska,Elzbieta DUNSKA-KRZESINSKA,Poland,PL,POL
Athletics,melbourne-1956,long jump women,Women,SILVER,Athlete,,,Willye White,United States of America,US,USA
Athletics,melbourne-1956,long jump women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nadezhda-khnykina-dvalishvili,Nadezhda KHNYKINA-DVALISHVILI,Soviet Union,,URS
Athletics,melbourne-1956,20km walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/leonid-spirin,Leonid SPIRIN,Soviet Union,,URS
Athletics,melbourne-1956,20km walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/antanas-mikenas,Antanas MIKENAS,Soviet Union,,URS
Athletics,melbourne-1956,20km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bruno-junk,Bruno JUNK,Soviet Union,,URS
Athletics,melbourne-1956,50km walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/norman-richard-read,Norman Richard READ,New Zealand,NZ,NZL
Athletics,melbourne-1956,50km walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/yevgeni-maskinskov,Yevgeni MASKINSKOV,Soviet Union,,URS
Athletics,melbourne-1956,50km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-artur-ljunggren,John Artur LJUNGGREN,Sweden,SE,SWE
Athletics,melbourne-1956,javelin throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/egil-danielsen,Egil DANIELSEN,Norway,NO,NOR
Athletics,melbourne-1956,javelin throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/janusz-sidlo,Janusz SIDLO,Poland,PL,POL
Athletics,melbourne-1956,javelin throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/viktor-tsybulenko,Viktor TSYBULENKO,Soviet Union,,URS
Athletics,melbourne-1956,high jump women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/mildred-louise-mcdaniel,Mildred Louise MCDANIEL,United States of America,US,USA
Athletics,melbourne-1956,high jump women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/thelma-elizabeth-hopkins,Thelma Elizabeth HOPKINS,Great Britain,GB,GBR
Athletics,melbourne-1956,high jump women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mariya-pissareva,Mariya PISSAREVA,Soviet Union,,URS
Athletics,melbourne-1956,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vladimir-kuts,Vladimir KUTS,Soviet Union,,URS
Athletics,melbourne-1956,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gordon-pirie,Gordon PIRIE,Great Britain,GB,GBR
Athletics,melbourne-1956,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/george-derek-ibbotson,George Derek IBBOTSON,Great Britain,GB,GBR
Athletics,melbourne-1956,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bobby-morrow,Bobby MORROW,United States of America,US,USA
Athletics,melbourne-1956,100m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/walter-thane-baker,Walter Thane BAKER,United States of America,US,USA
Athletics,melbourne-1956,100m men,Men,BRONZE,Athlete,,,Hec Hogan,Australia,AU,AUS
Hockey,melbourne-1956,hockey men,Men,GOLD,GameTeam,India team,,,India,IN,IND
Hockey,melbourne-1956,hockey men,Men,SILVER,GameTeam,Pakistan team,,,Pakistan,PK,PAK
Hockey,melbourne-1956,hockey men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER
Cycling Track,melbourne-1956,Sprint individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/michel-rousseau,Michel ROUSSEAU,France,FR,FRA
Cycling Track,melbourne-1956,Sprint individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/guglielmo-pesenti,Guglielmo PESENTI,Italy,IT,ITA
Cycling Track,melbourne-1956,Sprint individual men,Men,BRONZE,Athlete,,,Dick Ploog,Australia,AU,AUS
Cycling Track,melbourne-1956,1km time trial men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/leandro-faggin,Leandro FAGGIN,Italy,IT,ITA
